city,datetime,month,hour,air_temperature_c,relative_humidity_pct,wind_speed_mps,solar_elevation_deg,tmrt_c,utci_c,thermal_stress_category_he,thermal_stress_category_en
turin,2021-08-30T09:00,8,9,18.6,68,0.92,41.8,34.03,24.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-08-30T12:00,8,12,23.4,45,1.2,53.6,48.53,31.15,עומס חום בינוני,Moderate Heat Stress
turin,2021-08-30T15:00,8,15,25.3,40,0.6,32.6,50.63,33.03,עומס חום חזק,Strong Heat Stress
turin,2021-08-30T18:00,8,18,25.3,41,1.63,1.3,41.07,30.31,עומס חום בינוני,Moderate Heat Stress
turin,2021-08-30T21:00,8,21,20.8,63,2.41,-26.1,13.05,18.61,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-08-31T00:00,8,0,17.7,73,1.36,-35.4,9.92,15.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-08-31T03:00,8,3,17.0,93,0.85,-18.3,10.9,15.11,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-08-31T06:00,8,6,16.5,97,0.94,11.6,13.56,15.86,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-08-31T09:00,8,9,17.4,91,2.69,41.6,24.55,20.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-08-31T12:00,8,12,20.8,80,1.25,53.3,42.77,27.96,עומס חום בינוני,Moderate Heat Stress
turin,2021-08-31T15:00,8,15,25.4,50,1.33,32.3,50.63,32.83,עומס חום חזק,Strong Heat Stress
turin,2021-08-31T18:00,8,18,24.1,53,2.15,1.0,40.94,29.38,עומס חום בינוני,Moderate Heat Stress
turin,2021-08-31T21:00,8,21,19.2,75,1.68,-26.5,11.8,17.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-01T00:00,9,0,17.7,86,1.53,-35.8,10.68,15.56,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-01T03:00,9,3,18.3,60,1.63,-18.5,14.54,17.46,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-01T06:00,9,6,16.2,78,0.85,11.5,10.76,14.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-01T09:00,9,9,19.6,68,1.7,41.3,34.83,24.91,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-01T12:00,9,12,24.9,46,0.5,52.9,49.6,32.52,עומס חום חזק,Strong Heat Stress
turin,2021-09-01T15:00,9,15,26.6,44,1.08,32.0,49.65,33.46,עומס חום חזק,Strong Heat Stress
turin,2021-09-01T18:00,9,18,26.7,41,0.91,0.7,42.76,31.83,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-01T21:00,9,21,22.0,63,1.5,-26.8,14.46,19.93,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-02T00:00,9,0,18.4,80,1.24,-36.1,11.17,16.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-02T03:00,9,3,18.1,77,1.7,-18.7,11.03,15.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-02T06:00,9,6,16.5,83,1.28,11.3,11.36,15.05,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-02T09:00,9,9,20.1,67,1.79,41.1,29.74,23.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-02T12:00,9,12,24.5,50,3.16,52.5,47.85,31.6,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-02T15:00,9,15,27.1,39,0.41,31.6,56.92,35.71,עומס חום חזק,Strong Heat Stress
turin,2021-09-02T18:00,9,18,27.0,37,1.8,0.4,48.1,33.19,עומס חום חזק,Strong Heat Stress
turin,2021-09-02T21:00,9,21,22.1,57,1.87,-27.2,16.5,20.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-03T00:00,9,0,19.4,69,1.04,-36.5,13.71,17.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-03T03:00,9,3,19.0,70,2.47,-19.0,17.68,18.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-03T06:00,9,6,18.3,75,1.5,11.1,16.71,18.23,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-03T09:00,9,9,18.9,73,1.68,40.8,23.72,21.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-03T12:00,9,12,21.4,57,1.24,52.2,36.79,26.71,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-03T15:00,9,15,26.4,39,0.32,31.3,52.42,34.18,עומס חום חזק,Strong Heat Stress
turin,2021-09-03T18:00,9,18,26.1,39,1.12,0.0,45.52,32.11,עומס חום חזק,Strong Heat Stress
turin,2021-09-03T21:00,9,21,22.5,52,0.91,-27.5,20.96,22.53,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-04T00:00,9,0,18.8,72,1.43,-36.8,17.3,18.77,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-04T03:00,9,3,16.7,82,1.25,-19.2,12.73,15.72,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-04T06:00,9,6,15.1,86,0.98,10.9,13.95,15.19,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-04T09:00,9,9,18.8,68,1.3,40.6,30.35,23.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-04T12:00,9,12,24.9,43,0.5,51.8,48.97,32.37,עומס חום חזק,Strong Heat Stress
turin,2021-09-04T15:00,9,15,27.2,36,1.2,31.0,54.64,35.03,עומס חום חזק,Strong Heat Stress
turin,2021-09-04T18:00,9,18,26.8,38,1.87,-0.3,20.39,25.44,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-04T21:00,9,21,22.0,54,2.34,-27.9,14.36,19.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-05T00:00,9,0,19.4,68,1.4,-37.2,13.16,17.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-05T03:00,9,3,18.8,69,1.44,-19.5,11.64,16.69,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-05T06:00,9,6,17.3,77,0.92,10.7,11.23,15.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-05T09:00,9,9,20.3,65,0.72,40.3,35.14,25.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-05T12:00,9,12,25.3,48,0.3,51.4,47.35,32.17,עומס חום חזק,Strong Heat Stress
turin,2021-09-05T15:00,9,15,27.7,40,0.32,30.6,53.56,35.28,עומס חום חזק,Strong Heat Stress
turin,2021-09-05T18:00,9,18,27.2,42,1.55,-0.6,19.83,25.54,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-05T21:00,9,21,23.2,59,1.81,-28.3,16.98,21.66,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-06T00:00,9,0,19.9,77,2.02,-37.5,15.35,18.77,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-06T03:00,9,3,18.1,86,1.1,-19.7,12.63,16.55,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-06T06:00,9,6,17.3,92,1.2,10.5,14.17,16.62,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-06T09:00,9,9,19.0,89,0.99,40.1,30.43,23.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-06T12:00,9,12,24.1,48,0.14,51.0,49.15,31.91,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-06T15:00,9,15,27.5,39,0.85,30.3,54.98,35.41,עומס חום חזק,Strong Heat Stress
turin,2021-09-06T18:00,9,18,27.2,41,1.21,-0.9,19.56,25.43,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-06T21:00,9,21,22.4,58,1.97,-28.6,15.75,20.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-07T00:00,9,0,19.1,78,1.24,-37.9,13.27,17.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-07T03:00,9,3,18.1,81,0.78,-20.0,13.4,16.81,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-07T06:00,9,6,16.8,86,0.71,10.3,11.44,15.18,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-07T09:00,9,9,20.6,64,0.89,39.8,32.81,25.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-07T12:00,9,12,25.9,43,1.64,50.7,49.78,32.88,עומס חום חזק,Strong Heat Stress
turin,2021-09-07T15:00,9,15,27.7,37,0.81,30.0,58.31,36.33,עומס חום חזק,Strong Heat Stress
turin,2021-09-07T18:00,9,18,27.4,38,2.0,-1.2,19.04,25.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-07T21:00,9,21,22.3,56,2.19,-29.0,15.62,20.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-08T00:00,9,0,20.3,67,1.49,-38.2,15.62,19.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-08T03:00,9,3,20.6,61,2.43,-20.2,18.99,20.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-08T06:00,9,6,20.1,61,1.9,10.1,18.68,20.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-08T09:00,9,9,21.1,58,1.82,39.6,25.05,22.87,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-08T12:00,9,12,23.1,43,2.57,50.3,36.43,27.53,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-08T15:00,9,15,25.8,33,2.42,29.6,50.11,32.85,עומס חום חזק,Strong Heat Stress
turin,2021-09-08T18:00,9,18,25.4,37,2.06,-1.6,16.75,23.25,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-08T21:00,9,21,21.7,48,2.43,-29.4,14.99,19.96,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-09T00:00,9,0,21.1,53,1.17,-38.6,19.29,21.03,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-09T03:00,9,3,19.9,63,1.33,-20.4,16.26,19.14,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-09T06:00,9,6,19.2,64,1.43,9.9,17.69,19.19,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-09T09:00,9,9,20.7,58,1.53,39.3,26.74,23.18,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-09T12:00,9,12,23.6,42,1.93,49.9,46.94,30.66,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-09T15:00,9,15,24.6,38,0.4,29.3,48.4,32.06,עומס חום חזק,Strong Heat Stress
turin,2021-09-09T18:00,9,18,24.6,37,0.51,-1.9,17.99,22.92,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-09T21:00,9,21,22.2,44,0.3,-29.7,15.43,20.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-10T00:00,9,0,18.0,70,1.57,-38.9,11.99,16.29,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-10T03:00,9,3,18.8,67,1.22,-20.7,13.1,17.24,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-10T06:00,9,6,18.1,74,1.12,9.7,15.0,17.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-10T09:00,9,9,20.2,64,0.8,39.0,24.1,22.05,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-10T12:00,9,12,23.5,45,1.14,49.5,37.42,28.25,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-10T15:00,9,15,24.6,44,1.24,28.9,40.14,29.69,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-10T18:00,9,18,25.6,38,0.1,-2.2,19.87,24.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-10T21:00,9,21,21.4,61,1.52,-30.1,20.12,21.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-11T00:00,9,0,19.7,73,1.17,-39.3,14.54,18.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-11T03:00,9,3,17.5,85,1.17,-20.9,10.95,15.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-11T06:00,9,6,17.2,86,0.4,9.5,9.79,14.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-11T09:00,9,9,19.2,74,1.04,38.8,34.57,24.75,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-11T12:00,9,12,25.6,45,1.33,49.1,50.61,32.98,עומס חום חזק,Strong Heat Stress
turin,2021-09-11T15:00,9,15,27.9,34,0.42,28.6,54.47,35.65,עומס חום חזק,Strong Heat Stress
turin,2021-09-11T18:00,9,18,27.7,32,1.28,-2.6,18.83,25.6,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-11T21:00,9,21,22.1,53,2.19,-30.5,14.3,19.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-12T00:00,9,0,18.6,70,1.49,-39.7,10.75,16.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-12T03:00,9,3,17.2,76,1.3,-21.2,9.29,14.7,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-12T06:00,9,6,16.7,77,0.3,9.3,8.8,13.96,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-12T09:00,9,9,19.7,61,0.82,38.5,31.0,24.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-12T12:00,9,12,26.1,44,1.28,48.7,48.17,32.71,עומס חום חזק,Strong Heat Stress
turin,2021-09-12T15:00,9,15,28.6,36,0.42,28.2,54.7,36.15,עומס חום חזק,Strong Heat Stress
turin,2021-09-12T18:00,9,18,28.1,36,0.91,-2.9,19.76,26.14,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-12T21:00,9,21,22.5,59,1.58,-30.9,15.02,20.49,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-13T00:00,9,0,19.3,76,1.53,-40.0,12.82,17.46,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-13T03:00,9,3,18.0,79,1.32,-21.4,15.6,17.63,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-13T06:00,9,6,17.3,81,1.61,9.1,10.33,15.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-13T09:00,9,9,20.5,65,0.41,38.2,32.75,25.03,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-13T12:00,9,12,27.4,41,0.4,48.3,51.16,34.49,עומס חום חזק,Strong Heat Stress
turin,2021-09-13T15:00,9,15,28.7,36,0.72,27.9,54.43,36.1,עומס חום חזק,Strong Heat Stress
turin,2021-09-13T18:00,9,18,28.6,36,0.32,-3.3,20.2,26.55,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-13T21:00,9,21,23.0,57,2.12,-31.3,15.39,20.99,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-14T00:00,9,0,20.2,67,1.4,-40.4,12.44,17.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-14T03:00,9,3,18.3,80,1.32,-21.7,14.05,17.25,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-14T06:00,9,6,17.9,78,0.95,8.9,16.5,17.89,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-14T09:00,9,9,20.3,66,0.4,37.9,33.0,24.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-14T12:00,9,12,26.4,45,1.2,47.9,53.2,34.15,עומס חום חזק,Strong Heat Stress
turin,2021-09-14T15:00,9,15,26.8,47,0.28,27.5,54.29,34.85,עומס חום חזק,Strong Heat Stress
turin,2021-09-14T18:00,9,18,26.9,46,0.67,-3.6,25.29,26.97,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-14T21:00,9,21,23.4,56,2.5,-31.6,21.51,23.33,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-15T00:00,9,0,20.3,73,1.39,-40.8,18.88,20.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-15T03:00,9,3,18.5,82,1.41,-21.9,16.86,18.4,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-15T06:00,9,6,18.5,85,0.9,8.7,17.65,18.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-15T09:00,9,9,20.4,75,1.22,37.7,29.85,23.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-15T12:00,9,12,22.6,73,0.7,47.6,43.41,29.35,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-15T15:00,9,15,24.0,65,1.65,27.2,51.02,31.91,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-15T18:00,9,18,21.9,83,2.9,-3.9,21.9,22.42,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-15T21:00,9,21,19.4,97,2.11,-32.0,17.52,19.15,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-16T00:00,9,0,18.6,99,0.42,-41.1,15.95,17.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-16T03:00,9,3,19.3,92,1.6,-22.2,19.3,19.75,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-16T06:00,9,6,18.5,97,1.66,8.5,18.5,18.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-16T09:00,9,9,19.4,90,1.7,37.4,26.41,22.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-16T12:00,9,12,23.0,70,2.59,47.2,46.93,30.14,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-16T15:00,9,15,23.4,66,1.75,26.8,37.73,28.08,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-16T18:00,9,18,23.3,65,0.5,-4.3,21.56,23.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-16T21:00,9,21,19.7,93,2.33,-32.4,19.49,20.03,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-17T00:00,9,0,18.2,96,1.72,-41.5,18.08,18.6,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-17T03:00,9,3,18.5,95,0.71,-22.4,17.78,18.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-17T06:00,9,6,17.4,98,1.0,8.2,16.51,17.54,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-17T09:00,9,9,18.1,96,1.0,37.1,32.67,23.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-17T12:00,9,12,23.3,64,0.89,46.8,49.01,31.24,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-17T15:00,9,15,25.9,53,2.15,26.5,53.98,33.75,עומס חום חזק,Strong Heat Stress
turin,2021-09-17T18:00,9,18,26.0,48,0.6,-4.6,19.1,24.29,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-17T21:00,9,21,21.5,70,1.3,-32.8,19.49,21.32,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-18T00:00,9,0,19.0,86,1.75,-41.9,12.25,17.02,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-18T03:00,9,3,18.5,93,2.83,-22.6,18.32,18.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-18T06:00,9,6,17.5,98,1.3,8.0,17.4,17.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-18T09:00,9,9,18.0,96,1.9,36.8,20.7,19.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-18T12:00,9,12,21.0,76,1.41,46.4,38.37,26.82,עומס חום בינוני,Moderate Heat Stress
turin,2021-09-18T15:00,9,15,25.3,56,1.35,26.1,51.09,32.86,עומס חום חזק,Strong Heat Stress
turin,2021-09-18T18:00,9,18,20.8,80,1.71,-5.0,20.45,21.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-18T21:00,9,21,17.8,98,1.21,-33.2,17.27,18.08,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-19T00:00,9,0,17.1,97,1.56,-42.2,16.7,17.42,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-19T03:00,9,3,18.0,97,1.92,-22.9,17.23,18.15,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-19T06:00,9,6,17.2,96,2.01,7.8,16.92,17.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-19T09:00,9,9,16.8,98,0.95,36.5,19.22,18.18,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-09-19T12:00,9,12,19.5,80,4.34,46.0,43.25,27.9,עומס חום בינוני,Moderate Heat Stress
